id,order_id,notary_id,messaged_at,responded_at,response
483977,590130,39801,2016-08-25 21:20:20,,
483977,590130,26300,2016-08-25 21:20:48,2016-08-25 21:22:06,not_available
483977,590130,55442,2016-08-25 21:21:14,,
483977,590130,45043,2016-08-25 21:22:11,,
483977,590130,62425,2016-08-25 21:23:05,2016-08-25 21:23:49,not_available
483977,590130,12705,2016-08-25 21:23:59,2016-08-25 21:24:18,not_available
483977,590130,35622,2016-08-25 21:26:23,,
483977,590130,38033,2016-08-25 21:26:49,,
483977,590130,68959,2016-08-25 21:28:11,,
483977,590130,26378,2016-08-25 21:32:09,,
483977,590130,67621,2016-08-25 21:33:41,2016-08-25 21:41:57,not_available
483977,590130,62439,2016-08-25 21:34:46,2016-08-26 02:06:13,not_available
483977,590130,13970,2016-08-25 21:35:56,,
483916,589278,43475,2016-08-25 22:04:30,,
483916,589278,65251,2016-08-25 22:05:21,,
483916,589278,63619,2016-08-25 22:06:39,,
483916,589278,8236,2016-08-25 22:07:03,2016-08-27 16:15:10,available
484248,590012,38531,2016-08-25 22:07:31,,
483916,589278,61227,2016-08-25 22:08:00,,
484255,590012,39053,2016-08-25 22:08:24,2016-08-25 22:13:34,not_available
484260,590417,32976,2016-08-25 22:09:57,,
484255,590012,59748,2016-08-25 22:10:39,,
484255,590012,63475,2016-08-25 22:11:04,,
484255,590012,32922,2016-08-25 22:11:50,,
484255,590012,32980,2016-08-25 22:12:10,,
484260,590417,43483,2016-08-25 22:12:11,,
484255,590012,8302,2016-08-25 22:12:36,,
484255,590012,39160,2016-08-25 22:13:50,,
484255,590012,58971,2016-08-25 22:18:06,,
484255,590012,56212,2016-08-25 22:18:27,,
484255,590012,39560,2016-08-25 22:18:50,,
484255,590012,48490,2016-08-25 22:20:16,,
484255,590012,50792,2016-08-25 22:20:38,,
484255,590012,67712,2016-08-25 22:20:59,,
484255,590012,69596,2016-08-25 22:21:21,2016-08-25 22:26:00,not_available
484255,590012,66415,2016-08-25 22:21:42,,
484255,590012,71015,2016-08-25 22:22:06,,
484255,590012,32930,2016-08-25 22:31:00,,
484255,590012,62401,2016-08-25 22:31:52,,
484255,590012,40361,2016-08-25 22:32:15,2016-08-25 22:37:04,not_available
484255,590012,32944,2016-08-25 22:33:25,2016-08-25 22:33:52,not_available
484255,590012,40618,2016-08-25 22:34:33,,
484255,590012,65436,2016-08-25 22:34:58,2016-08-25 22:58:05,not_available
484255,590012,53421,2016-08-25 22:43:31,,
484255,590012,32935,2016-08-25 22:45:20,,
484255,590012,72802,2016-08-25 22:45:45,,
484255,590012,56469,2016-08-25 22:46:11,,
484255,590012,32981,2016-08-25 22:46:37,,
484255,590012,54792,2016-08-25 22:47:04,,
484255,590012,64443,2016-08-25 22:47:33,,
484466,590599,51917,2016-08-25 22:48:13,,
484466,590599,66657,2016-08-25 22:48:41,,
484255,590012,32957,2016-08-25 22:48:44,,
484255,590012,38780,2016-08-25 22:49:11,,
484466,590599,49060,2016-08-25 22:50:05,2016-08-25 22:51:38,available
484466,590599,36051,2016-08-25 22:50:32,2016-08-25 22:50:57,not_available
484466,590599,50133,2016-08-25 22:51:28,,
484663,586280,66415,2016-08-25 23:24:49,,
484663,586280,48490,2016-08-25 23:25:14,,
484663,586280,53421,2016-08-25 23:25:37,,
484663,586280,32938,2016-08-25 23:26:03,,
484663,586280,38531,2016-08-25 23:26:28,,
484663,586280,36057,2016-08-25 23:27:26,2016-08-26 00:48:26,available
484663,586280,62401,2016-08-25 23:32:08,,
484663,586280,50792,2016-08-25 23:34:11,,
484663,586280,32994,2016-08-25 23:35:09,,
484663,586280,11529,2016-08-25 23:38:20,,
484663,586280,67241,2016-08-25 23:38:42,,
484663,586280,40618,2016-08-25 23:39:04,,
484663,586280,32947,2016-08-25 23:40:53,2016-08-26 02:18:23,not_available
484663,586280,39053,2016-08-25 23:41:18,,
484663,586280,32935,2016-08-25 23:43:42,,
484663,586280,65042,2016-08-25 23:44:49,,
484748,590790,59676,2016-08-25 23:44:51,,
484749,507902,41391,2016-08-25 23:44:54,,
484749,507902,32983,2016-08-25 23:45:18,,
484748,590790,38037,2016-08-25 23:45:36,,
484663,586280,56469,2016-08-25 23:45:38,,
484748,590790,41391,2016-08-25 23:45:58,2016-08-25 23:46:28,available
484663,586280,59748,2016-08-25 23:46:00,,
484749,507902,32984,2016-08-25 23:46:01,,
484749,507902,39842,2016-08-25 23:46:24,,
484749,507902,50898,2016-08-25 23:46:45,,
484749,507902,71971,2016-08-25 23:47:06,,
484749,507902,65879,2016-08-25 23:47:28,,
484663,586280,64443,2016-08-25 23:47:49,,
484749,507902,32932,2016-08-25 23:48:10,,
484749,507902,70974,2016-08-25 23:48:31,,
484663,586280,32960,2016-08-25 23:48:57,,
484749,507902,57922,2016-08-25 23:49:35,,
484749,507902,40470,2016-08-25 23:50:41,2016-08-26 17:22:17,not_available
484749,507902,45305,2016-08-25 23:52:28,2016-08-26 00:03:33,available
484749,507902,59676,2016-08-25 23:59:02,,
484749,507902,32975,2016-08-25 23:59:23,,
484749,507902,32981,2016-08-25 23:59:45,,
484749,507902,38037,2016-08-26 00:00:05,,
484749,507902,71694,2016-08-26 00:02:07,,
484859,590803,39053,2016-08-26 00:07:10,2016-08-26 00:09:27,not_available
484859,590803,54500,2016-08-26 00:10:15,,
484859,590803,32990,2016-08-26 00:12:34,,
484879,590956,65628,2016-08-26 00:15:05,,
484879,590956,32895,2016-08-26 00:15:25,,
484859,590803,39086,2016-08-26 00:17:22,,
484893,590975,41391,2016-08-26 00:18:34,,
484893,590975,39842,2016-08-26 00:18:55,,
484893,590975,59209,2016-08-26 00:19:20,,
484893,590975,36487,2016-08-26 00:20:36,,
484893,590975,51077,2016-08-26 00:20:58,,
484893,590975,32954,2016-08-26 00:21:41,2016-08-26 00:29:39,not_available
484893,590975,66680,2016-08-26 00:22:25,,
484893,590975,52940,2016-08-26 00:22:45,2016-08-26 00:23:15,not_available
484893,590975,66765,2016-08-26 00:23:28,,
484893,590975,71694,2016-08-26 00:23:52,,
484893,590975,57826,2016-08-26 00:24:14,,
484893,590975,32946,2016-08-26 00:24:59,,
484893,590975,72140,2016-08-26 00:25:54,2016-08-26 00:26:35,available
484893,590975,71135,2016-08-26 00:26:15,,
484260,590417,65793,2016-08-26 00:29:23,2016-08-26 00:31:56,not_available
484260,590417,38196,2016-08-26 00:29:51,,
484260,590417,50133,2016-08-26 00:30:16,,
484260,590417,32895,2016-08-26 00:30:45,,
484260,590417,70338,2016-08-26 00:32:02,2016-08-26 04:36:30,not_available
484260,590417,67243,2016-08-26 00:32:28,2016-08-26 00:53:49,not_available
484260,590417,54885,2016-08-26 00:32:55,2016-08-26 00:33:33,not_available
484260,590417,51917,2016-08-26 00:33:23,,
484260,590417,55819,2016-08-26 00:34:20,,
484260,590417,12355,2016-08-26 00:35:18,,
484260,590417,19665,2016-08-26 00:35:45,,
484979,589278,64028,2016-08-26 00:42:31,,
484979,589278,50898,2016-08-26 00:42:57,,
484979,589278,65879,2016-08-26 00:43:23,,
484979,589278,36487,2016-08-26 00:44:18,,
484979,589278,41391,2016-08-26 00:44:42,,
484979,589278,59209,2016-08-26 00:45:08,,
484979,589278,41786,2016-08-26 00:45:34,,
484987,590999,52498,2016-08-26 00:47:27,,
484979,589278,71694,2016-08-26 00:47:29,,
484979,589278,32975,2016-08-26 00:48:47,,
484979,589278,57826,2016-08-26 00:49:12,,
484979,589278,65110,2016-08-26 00:52:03,,
484979,589278,40269,2016-08-26 00:52:54,,
484979,589278,71051,2016-08-26 00:53:20,,
484979,589278,52766,2016-08-26 00:53:45,,
484979,589278,32946,2016-08-26 00:54:36,,
484979,589278,65677,2016-08-26 00:56:29,,
484979,589278,70823,2016-08-26 00:56:56,,
485200,591185,12705,2016-08-26 02:38:04,2016-08-26 02:38:33,not_available
485200,591185,52762,2016-08-26 02:39:05,,
485200,591185,52760,2016-08-26 02:39:29,,
485200,591185,26300,2016-08-26 02:41:11,2016-08-26 02:42:13,not_available
485200,591185,26258,2016-08-26 02:41:28,,
485200,591185,42560,2016-08-26 02:42:29,2016-08-26 05:14:54,not_available
485200,591185,51190,2016-08-26 02:43:05,2016-08-26 02:48:19,available
485200,591185,36847,2016-08-26 02:44:56,,
485200,591185,67621,2016-08-26 02:46:22,2016-08-26 04:10:12,available
485200,591185,64426,2016-08-26 02:46:40,,
485200,591185,42360,2016-08-26 02:47:03,,
485200,591185,26393,2016-08-26 02:47:27,,
485200,591185,58925,2016-08-26 02:48:06,,
485261,591031,66657,2016-08-26 12:38:42,,
485261,591031,65851,2016-08-26 12:39:05,,
485261,591031,43483,2016-08-26 12:39:23,,
485261,591031,66654,2016-08-26 12:39:45,,
485261,591031,49060,2016-08-26 12:40:02,,
485261,591031,63819,2016-08-26 12:40:25,,
485261,591031,38196,2016-08-26 12:41:21,,
485261,591031,54238,2016-08-26 12:43:16,,
485261,591031,70338,2016-08-26 12:43:38,,
485261,591031,11751,2016-08-26 12:44:01,,
485261,591031,61133,2016-08-26 12:44:17,,
485261,591031,67249,2016-08-26 12:44:40,,
485261,591031,54885,2016-08-26 12:45:39,,
485261,591031,55819,2016-08-26 12:45:58,,
485261,591031,12355,2016-08-26 12:46:58,,
485261,591031,38209,2016-08-26 12:47:22,,
485261,591031,60538,2016-08-26 12:48:00,,
485261,591031,40205,2016-08-26 12:48:20,,
485261,591031,50536,2016-08-26 12:49:26,,
485342,590803,39053,2016-08-26 13:38:01,2016-08-26 13:38:25,available
485373,591399,32922,2016-08-26 13:55:32,,
485373,591399,39636,2016-08-26 13:57:37,,
485373,591399,67241,2016-08-26 13:59:27,,
485373,591399,47687,2016-08-26 13:59:56,,
485457,591423,70823,2016-08-26 14:31:57,2016-08-26 14:32:19,not_available
485457,591423,59209,2016-08-26 14:32:18,,
485457,591423,50684,2016-08-26 14:32:59,,
485457,591423,68145,2016-08-26 14:33:20,,
485457,591423,36487,2016-08-26 14:35:05,,
485457,591423,66765,2016-08-26 14:35:29,,
485457,591423,57826,2016-08-26 14:35:51,,
485457,591423,71135,2016-08-26 14:37:14,,
485457,591423,67712,2016-08-26 14:38:14,2016-08-26 14:41:05,not_available
485457,591423,59676,2016-08-26 14:38:57,,
485457,591423,62217,2016-08-26 14:39:15,,
485457,591423,32930,2016-08-26 14:40:20,,
485457,591423,44886,2016-08-26 14:41:05,2016-08-26 14:42:24,not_available
485457,591423,41303,2016-08-26 14:41:26,,
485457,591423,51080,2016-08-26 14:41:50,2016-08-26 14:42:36,not_available
485508,591528,65879,2016-08-26 14:48:58,,
485508,591528,52023,2016-08-26 14:51:34,2016-08-26 14:52:10,available
485508,591528,51077,2016-08-26 14:51:55,,
485669,591665,38196,2016-08-26 15:42:14,,
485669,591665,43483,2016-08-26 15:43:39,,
485669,591665,32976,2016-08-26 15:43:58,,
485669,591665,36051,2016-08-26 15:44:19,2016-08-26 15:45:01,not_available
485669,591665,41757,2016-08-26 15:46:52,,
485669,591665,50518,2016-08-26 15:47:15,,
485669,591665,12355,2016-08-26 15:47:59,,
485669,591665,40205,2016-08-26 15:48:43,,
485669,591665,38065,2016-08-26 15:49:03,2016-08-26 16:06:59,not_available
485669,591665,50064,2016-08-26 15:49:44,,
485669,591665,50724,2016-08-26 15:50:09,2016-08-26 18:03:11,not_available
485669,591665,56757,2016-08-26 15:51:44,,
485669,591665,65766,2016-08-26 15:52:08,2016-08-27 19:17:39,not_available
485669,591665,37947,2016-08-26 15:53:17,,
485669,591665,33065,2016-08-26 16:13:07,,
485669,591665,41952,2016-08-26 16:13:31,,
485669,591665,53989,2016-08-26 16:14:18,,
485669,591665,11920,2016-08-26 16:15:01,,
485669,591665,33060,2016-08-26 16:16:14,,
485669,591665,38401,2016-08-26 16:16:40,,
485669,591665,1829,2016-08-26 16:17:53,,
485669,591665,11052,2016-08-26 16:18:16,,
485669,591665,54107,2016-08-26 16:18:41,,
483916,589278,41391,2016-08-26 16:20:09,,
483916,589278,66680,2016-08-26 16:22:48,,
485839,591818,32944,2016-08-26 16:22:56,,
483916,589278,71783,2016-08-26 16:23:14,,
485839,591818,71694,2016-08-26 16:24:03,,
485839,591818,50684,2016-08-26 16:24:24,,
485839,591818,71862,2016-08-26 16:25:09,2016-08-26 16:54:39,available
485839,591818,70312,2016-08-26 16:25:52,2016-08-26 16:40:13,not_available
485839,591818,27780,2016-08-26 16:26:14,,
477105,582817,33039,2016-08-26 16:26:20,,
485839,591818,36487,2016-08-26 16:26:39,,
477105,582817,33045,2016-08-26 16:26:44,,
485839,591818,57826,2016-08-26 16:27:00,,
477105,582817,33052,2016-08-26 16:27:04,,
485839,591818,71783,2016-08-26 16:27:19,,
477105,582817,33056,2016-08-26 16:27:52,,
477105,582817,33057,2016-08-26 16:28:13,,
477105,582817,33090,2016-08-26 16:28:35,,
477105,582817,33098,2016-08-26 16:28:59,,
483916,589278,52846,2016-08-26 16:29:09,,
477105,582817,38795,2016-08-26 16:29:47,,
483916,589278,62260,2016-08-26 16:30:29,,
477105,582817,49051,2016-08-26 16:30:32,,
485878,591892,59676,2016-08-26 16:30:54,,
477105,582817,52409,2016-08-26 16:30:57,,
485878,591892,36487,2016-08-26 16:31:36,2016-08-26 16:32:21,available
485878,591892,41391,2016-08-26 16:32:19,,
485969,591983,67651,2016-08-26 16:55:06,2016-08-26 16:55:43,available
485983,590417,66657,2016-08-26 16:57:57,,
485983,590417,65851,2016-08-26 16:58:22,,
485969,591983,55892,2016-08-26 16:58:41,,
485983,590417,72603,2016-08-26 16:59:24,,
485986,592021,49060,2016-08-26 16:59:35,,
485983,590417,63819,2016-08-26 16:59:49,,
485983,590417,43485,2016-08-26 17:00:17,2016-08-26 17:04:30,not_available
485983,590417,65793,2016-08-26 17:00:41,2016-08-26 17:01:08,not_available
485983,590417,66654,2016-08-26 17:01:07,,
485983,590417,32895,2016-08-26 17:02:12,,
485983,590417,33025,2016-08-26 17:02:39,2016-08-26 17:03:06,not_available
485983,590417,58248,2016-08-26 17:03:03,,
485983,590417,61133,2016-08-26 17:04:05,,
485983,590417,70338,2016-08-26 17:04:29,,
485983,590417,32979,2016-08-26 17:05:25,,
485983,590417,32986,2016-08-26 17:05:55,,
486008,592038,32974,2016-08-26 17:06:05,,
485983,590417,12355,2016-08-26 17:07:14,,
486008,592038,66415,2016-08-26 17:07:16,2016-08-26 17:10:54,available
485983,590417,29265,2016-08-26 17:08:05,2016-08-26 19:54:59,not_available
485983,590417,44536,2016-08-26 17:10:14,,
486063,592069,34821,2016-08-26 17:16:31,,
486063,592069,57403,2016-08-26 17:17:26,,
486063,592069,34828,2016-08-26 17:18:23,,
486063,592069,11599,2016-08-26 17:18:48,,
486063,592069,52549,2016-08-26 17:19:40,,
483916,589278,69514,2016-08-26 17:19:49,2016-08-26 17:34:13,not_available
486063,592069,34747,2016-08-26 17:20:06,,
483916,589278,70659,2016-08-26 17:20:14,,
483916,589278,32981,2016-08-26 17:20:40,,
486063,592069,6772,2016-08-26 17:21:00,,
483916,589278,44807,2016-08-26 17:21:08,2016-08-26 17:32:56,not_available
483916,589278,51080,2016-08-26 17:21:34,,
483916,589278,39308,2016-08-26 17:22:01,,
486063,592069,28423,2016-08-26 17:22:22,,
486063,592069,34816,2016-08-26 17:22:49,,
483916,589278,62783,2016-08-26 17:22:52,,
483916,589278,45461,2016-08-26 17:23:44,,
483916,589278,72495,2016-08-26 17:25:34,,
483916,589278,72064,2016-08-26 17:26:25,2016-08-26 17:26:42,available
486130,592069,35757,2016-08-26 17:27:54,,
483916,589278,38780,2016-08-26 17:29:04,,
486130,592069,34821,2016-08-26 17:29:11,,
483916,589278,49052,2016-08-26 17:29:31,,
486130,592069,48442,2016-08-26 17:29:41,,
483916,589278,44887,2016-08-26 17:30:31,,
486130,592069,57834,2016-08-26 17:30:37,,
483916,589278,61304,2016-08-26 17:31:01,,
486130,592069,28423,2016-08-26 17:31:06,,
486130,592069,34828,2016-08-26 17:31:34,,
483916,589278,63376,2016-08-26 17:31:54,,
486130,592069,10426,2016-08-26 17:32:00,,
483916,589278,65178,2016-08-26 17:32:20,,
483916,589278,27789,2016-08-26 17:32:46,,
486130,592069,6764,2016-08-26 17:32:54,,
486130,592069,52549,2016-08-26 17:33:22,,
486130,592069,34747,2016-08-26 17:33:54,,
486130,592069,41857,2016-08-26 17:34:21,,
486130,592069,11764,2016-08-26 17:35:15,,
486130,592069,34816,2016-08-26 17:35:40,,
486130,592069,49841,2016-08-26 17:46:26,,
486130,592069,34921,2016-08-26 17:47:28,,
486130,592069,39097,2016-08-26 17:48:23,,
486130,592069,34904,2016-08-26 17:49:26,,
486130,592069,34853,2016-08-26 17:49:50,,
486130,592069,10990,2016-08-26 17:50:43,,
486130,592069,34863,2016-08-26 17:53:02,2016-08-26 18:12:23,not_available
486294,592288,32930,2016-08-26 18:06:15,,
486302,592296,66657,2016-08-26 18:06:54,,
486294,592288,41786,2016-08-26 18:07:45,,
486302,592296,43483,2016-08-26 18:08:52,,
486302,592296,38196,2016-08-26 18:09:17,,
486302,592296,32976,2016-08-26 18:09:42,,
486294,592288,32983,2016-08-26 18:10:52,,
486302,592296,51917,2016-08-26 18:11:02,,
486302,592296,61133,2016-08-26 18:11:32,2016-08-26 18:14:58,available
486302,592296,49060,2016-08-26 18:12:01,,
486294,592288,70312,2016-08-26 18:12:01,2016-08-26 18:18:44,not_available
486294,592288,66680,2016-08-26 18:12:45,,
486302,592296,41757,2016-08-26 18:12:56,,
486302,592296,54885,2016-08-26 18:13:22,,
486294,592288,32984,2016-08-26 18:13:53,2016-08-26 18:14:21,not_available
486302,592296,67243,2016-08-26 18:14:13,,
486302,592296,67249,2016-08-26 18:14:40,,
486130,592069,49840,2016-08-26 18:15:16,2016-08-26 20:07:47,not_available
486294,592288,59612,2016-08-26 18:15:42,2016-08-26 18:19:42,not_available
486294,592288,65677,2016-08-26 18:16:03,,
486130,592069,49851,2016-08-26 18:17:07,,
486130,592069,28392,2016-08-26 18:17:59,,
486130,592069,39270,2016-08-26 18:18:26,,
486371,592069,39842,2016-08-26 18:20:05,,
486371,592069,49056,2016-08-26 18:21:05,,
486371,592069,51077,2016-08-26 18:21:36,,
486371,592069,52940,2016-08-26 18:21:59,,
486371,592069,32983,2016-08-26 18:22:53,2016-08-26 18:25:58,available
486371,592069,71005,2016-08-26 18:24:10,,
486371,592069,50898,2016-08-26 18:24:38,,
486371,592069,65251,2016-08-26 18:25:31,,
486446,592296,36051,2016-08-26 18:33:38,,
486446,592296,43483,2016-08-26 18:34:30,,
486446,592296,38196,2016-08-26 18:34:56,2016-08-26 18:47:31,not_available
486446,592296,32895,2016-08-26 18:35:57,,
486446,592296,72603,2016-08-26 18:36:24,,
486446,592296,63819,2016-08-26 18:36:51,,
486446,592296,51917,2016-08-26 18:37:18,,
486554,592496,63528,2016-08-26 18:51:05,2016-08-26 18:51:58,available
486554,592496,38033,2016-08-26 18:51:28,,
486554,592496,65245,2016-08-26 18:51:52,2016-08-26 19:11:44,available
486441,592314,52940,2016-08-26 18:58:51,,
486441,592314,36487,2016-08-26 18:59:58,,
486647,592615,41303,2016-08-26 19:06:28,2016-08-26 19:07:16,available
486649,592589,12803,2016-08-26 19:06:50,2016-08-26 19:08:39,not_available
486649,592589,26308,2016-08-26 19:07:12,,
486647,592615,52940,2016-08-26 19:07:13,,
486649,592589,52498,2016-08-26 19:07:55,,
486649,592589,42750,2016-08-26 19:08:54,,
486649,592589,65711,2016-08-26 19:09:18,,
486649,592589,62215,2016-08-26 19:09:41,,
487242,593108,57922,2016-08-26 21:06:25,,
487242,593108,51675,2016-08-26 21:06:47,,
487242,593108,63376,2016-08-26 21:07:09,,
487242,593108,45825,2016-08-26 21:07:29,2016-08-26 21:07:54,available
487242,593108,51558,2016-08-26 21:07:50,,
487242,593108,13172,2016-08-26 21:13:11,2016-08-26 21:13:52,available
487242,593108,52767,2016-08-26 21:13:34,,
487320,593191,59209,2016-08-26 21:17:30,,
487320,593191,41786,2016-08-26 21:17:57,,
487320,593191,40269,2016-08-26 21:20:00,,
487320,593191,72140,2016-08-26 21:20:57,,
487461,593337,65879,2016-08-26 21:40:06,2016-08-26 21:41:25,available
487461,593337,50898,2016-08-26 21:41:00,,
487242,593108,41922,2016-08-26 21:44:14,,
487242,593108,47676,2016-08-26 21:44:36,2016-08-26 22:09:45,not_available
487242,593108,52877,2016-08-26 21:44:59,,
487610,593468,63528,2016-08-26 22:06:23,2016-08-26 22:06:50,available
487610,593468,38033,2016-08-26 22:06:47,2016-08-26 22:07:15,available
487675,593524,52940,2016-08-26 22:17:56,2016-08-26 22:18:25,available
488023,593830,70855,2016-08-26 23:23:11,,
488195,593945,39842,2016-08-26 23:58:23,,
488195,593945,32983,2016-08-26 23:58:47,,
488195,593945,65879,2016-08-26 23:59:11,2016-08-27 00:00:17,available
488485,594167,43485,2016-08-27 01:02:18,,
488485,594167,65851,2016-08-27 01:03:09,,
488485,594167,32976,2016-08-27 01:03:32,,
488485,594167,72603,2016-08-27 01:04:37,,
488485,594167,50133,2016-08-27 01:04:58,,
488485,594167,61133,2016-08-27 01:06:54,,
488485,594167,11751,2016-08-27 01:07:16,,
488485,594167,54885,2016-08-27 01:07:59,,
488485,594167,32979,2016-08-27 01:08:21,,
488485,594167,58248,2016-08-27 01:09:05,,
489016,594666,26246,2016-08-29 12:55:37,2016-08-29 12:56:11,available
489016,594666,55310,2016-08-29 12:55:58,,
489248,594919,61429,2016-08-29 15:28:12,,
489248,594919,37922,2016-08-29 15:28:31,,
489248,594919,72275,2016-08-29 15:28:51,2016-08-29 15:54:00,not_available
489248,594919,26237,2016-08-29 15:31:30,,
489248,594919,54787,2016-08-29 15:31:52,,
489248,594919,57281,2016-08-29 15:32:11,,
489248,594919,1804,2016-08-29 15:32:30,,
489248,594919,11874,2016-08-29 15:32:54,,
489248,594919,12076,2016-08-29 15:35:21,,
489248,594919,26222,2016-08-29 15:36:01,,
489248,594919,1678,2016-08-29 15:36:20,,
489248,594919,1731,2016-08-29 15:36:43,,
489248,594919,10588,2016-08-29 15:37:30,,
489322,595001,26411,2016-08-29 15:55:32,,
489322,595001,65015,2016-08-29 15:55:59,,
489322,595001,26410,2016-08-29 15:56:23,2016-08-29 15:57:08,available
489322,595001,43629,2016-08-29 15:56:50,,
489322,595001,55741,2016-08-29 15:59:57,,
489342,595028,47687,2016-08-29 16:02:10,,
489322,595001,2076,2016-08-29 16:02:37,,
489322,595001,26461,2016-08-29 16:03:01,,
489322,595001,53027,2016-08-29 16:03:25,,
489322,595001,49893,2016-08-29 16:03:51,,
489322,595001,56580,2016-08-29 16:04:16,,
489322,595001,26435,2016-08-29 16:04:43,2016-08-29 17:02:11,not_available
489322,595001,26457,2016-08-29 16:05:09,2016-08-29 18:08:28,not_available
489322,595001,2017,2016-08-29 16:05:34,,
489322,595001,26434,2016-08-29 16:06:26,,
489322,595001,2022,2016-08-29 16:07:41,,
489322,595001,2075,2016-08-29 16:08:08,,
489388,594756,38196,2016-08-29 16:19:08,,
489388,594756,66657,2016-08-29 16:19:26,2016-08-29 16:20:21,available
489388,594756,43485,2016-08-29 16:19:49,,
489497,588309,38196,2016-08-29 16:57:01,,
489497,588309,66654,2016-08-29 16:57:22,2016-08-29 16:57:52,not_available
489497,588309,43485,2016-08-29 16:58:34,,
489497,588309,55339,2016-08-29 16:58:59,,
489497,588309,63819,2016-08-29 17:00:19,,
489497,588309,32976,2016-08-29 17:01:03,,
489497,588309,65851,2016-08-29 17:01:23,,
489497,588309,51917,2016-08-29 17:03:44,,
489497,588309,54238,2016-08-29 17:04:50,2016-08-29 17:08:57,not_available
489497,588309,67249,2016-08-29 17:05:37,,
489497,588309,55819,2016-08-29 17:06:20,,
489497,588309,12355,2016-08-29 17:06:43,,
489497,588309,38065,2016-08-29 17:08:32,,
489497,588309,38854,2016-08-29 17:09:22,,
489497,588309,42606,2016-08-29 17:14:03,,
489598,595313,43483,2016-08-29 17:26:37,,
489598,595313,38196,2016-08-29 17:27:00,2016-08-29 17:27:42,available
489598,595313,15400,2016-08-29 17:27:21,,
489598,595313,43485,2016-08-29 17:32:40,2016-08-29 17:33:15,not_available
489598,595313,50133,2016-08-29 17:32:58,2016-08-29 18:56:38,not_available
489598,595313,63819,2016-08-29 17:33:45,,
489598,595313,72603,2016-08-29 17:35:58,,
489598,595313,70338,2016-08-29 17:36:47,,
489598,595313,51917,2016-08-29 17:37:48,,
489598,595313,11751,2016-08-29 17:38:09,,
489598,595313,41757,2016-08-29 17:38:31,,
489598,595313,33008,2016-08-29 17:39:38,,
489598,595313,50518,2016-08-29 17:40:00,,
489598,595313,55819,2016-08-29 17:40:17,,
489598,595313,61144,2016-08-29 17:40:40,2016-08-29 17:44:56,not_available
489598,595313,12355,2016-08-29 17:41:04,,
489665,595421,67145,2016-08-29 17:51:52,,
489665,595421,40656,2016-08-29 17:52:15,,
489665,595421,20809,2016-08-29 17:52:57,,
489665,595421,60189,2016-08-29 17:53:17,2016-08-29 17:53:51,not_available
489388,594756,36051,2016-08-29 17:57:03,,
489388,594756,65851,2016-08-29 17:57:27,,
489388,594756,72603,2016-08-29 17:58:10,,
489388,594756,67249,2016-08-29 17:59:12,,
489388,594756,41757,2016-08-29 17:59:37,,
489388,594756,67243,2016-08-29 17:59:59,,
489388,594756,58248,2016-08-29 18:02:13,,
489388,594756,56730,2016-08-29 18:03:44,,
489388,594756,51311,2016-08-29 18:04:07,,
489388,594756,56757,2016-08-29 18:04:49,,
489388,594756,65766,2016-08-29 18:05:35,,
489771,595445,41391,2016-08-29 18:19:58,,
489771,595445,65682,2016-08-29 18:21:50,,
489771,595445,59612,2016-08-29 18:22:11,2016-08-29 18:23:34,not_available
489771,595445,52766,2016-08-29 18:23:53,,
489771,595445,32925,2016-08-29 18:24:12,,
489771,595445,59597,2016-08-29 18:24:31,,
489771,595445,35464,2016-08-29 18:26:35,,
489771,595445,59377,2016-08-29 18:27:39,,
489794,595551,51211,2016-08-29 18:27:54,2016-08-29 18:28:18,available
489771,595445,32941,2016-08-29 18:28:00,,
489771,595445,52765,2016-08-29 18:28:23,,
489771,595445,72811,2016-08-29 18:28:41,,
489771,595445,61325,2016-08-29 18:29:01,,
489771,595445,70023,2016-08-29 18:29:22,,
489771,595445,32933,2016-08-29 18:29:45,,
489771,595445,33045,2016-08-29 18:30:04,,
489794,595551,47680,2016-08-29 18:30:49,,
489794,595551,39023,2016-08-29 18:32:06,,
489794,595551,65793,2016-08-29 18:33:00,2016-08-29 18:35:19,not_available
489794,595551,37823,2016-08-29 18:33:28,,
489794,595551,44536,2016-08-29 18:34:17,,
489794,595551,33115,2016-08-29 18:35:37,,
489794,595551,71349,2016-08-29 18:36:06,2016-08-29 18:37:28,available
489794,595551,69131,2016-08-29 18:38:50,,
489853,595598,60124,2016-08-29 18:49:51,2016-08-29 18:50:42,available
489853,595598,64953,2016-08-29 18:50:38,2016-08-29 19:04:35,not_available
489852,595635,65110,2016-08-29 18:51:40,,
489852,595635,32984,2016-08-29 18:51:56,2016-08-29 18:54:31,not_available
489852,595635,52940,2016-08-29 18:52:17,2016-08-29 18:52:43,available
489852,595635,66765,2016-08-29 18:52:39,,
489873,595512,50133,2016-08-29 18:54:16,2016-08-29 18:58:36,not_available
489873,595512,66657,2016-08-29 18:54:36,,
489853,595598,65874,2016-08-29 18:56:09,,
489853,595598,38668,2016-08-29 18:56:32,2016-08-29 18:57:25,available
489873,595512,32976,2016-08-29 18:56:57,,
489853,595598,69764,2016-08-29 18:57:18,2016-08-29 18:58:29,not_available
489873,595512,65851,2016-08-29 18:57:39,,
489873,595512,32895,2016-08-29 18:58:01,,
489873,595512,72603,2016-08-29 18:58:27,,
489853,595598,42374,2016-08-29 18:58:28,,
