572987,completed_status,state,company_id,notary_id,total_notary_fee,city,appointment_date,product_name,travel_distance,docs_to_notary_sent
550870,completed,AL,0,38308,95,Oxford,8/9/16,Refi with fax backs. ,3.644999299,sent_by_client
573624,completed,AL,0,62215,95,Toney,8/20/16,Refi with fax backs. ,9.504110833,sent_by_client
575350,completed,AL,0,68840,95,Athens,8/22/16,Refi with fax backs. ,16.61772462,sent_by_client
561700,completed,TN,2,68939,95,GALLATIN ,8/13/16,Refinance,8.140790124,sent_by_client
579038,completed,AL,0,53197,95,Huntsville,8/23/16,Refi with fax backs. ,9.324238548,sent_by_client
584985,completed,AL,0,65930,95,Birmingham,8/26/16,Refi with fax backs. ,13.17743181,sent_by_client
592528,canceled,AL,1,51190,150,Lowdesboro,8/27/16,refinace ,21.18853111,emailed_to_notary
588177,completed,AL,0,65930,95,Pinson,8/27/16,Refi with fax backs. ,26.62580013,sent_by_client
575932,canceled,AL,1,39399,125,DADEVILLE,8/29/16,refinace with fax back docs ,18.14144133,
585062,completed,AL,0,63528,95,Enterprise,8/26/16,Refi with fax backs. ,23.21066741,sent_by_client
561823,completed,TN,2,55434,95,NASHVILLE ,8/16/16,Refinance,8.57368348,sent_by_client
525855,canceled,AL,1,26300,100,Prattville,8/15/16,Refinance,18.22848542,
571575,canceled,AL,1,,100,Huntsville,8/19/16,Refinance,,
541125,completed,AL,3,64953,105,Birmingham,8/5/16,Refinance,8.47011417,sent
541147,canceled,AL,3,62215,90,Huntsville,8/1/16,Refinance,15.85252333,
561823,completed,TN,2,55434,95,NASHVILLE ,8/16/16,Refinance,8.57368348,sent_by_client
561831,completed,TN,2,51917,90,KNOXVILLE ,8/15/16,"Refi, NO scan/fax backs (edocs)",15.05008541,sent_by_client
571914,canceled,TN,1,,100,COLUMBIA,8/17/16,Refinance - No Faxbacks,15.40646856,
571914,canceled,TN,1,,100,COLUMBIA,8/17/16,Refinance - No Faxbacks,15.40646856,
561831,completed,TN,2,51917,90,KNOXVILLE ,8/15/16,"Refi, NO scan/fax backs (edocs)",15.05008541,sent_by_client
563953,completed,TN,2,51917,95,KNOXVILLE,8/17/16,"Refi, NO scan/fax backs (edocs)",13.73323543,sent_by_client
563953,completed,TN,2,51917,95,KNOXVILLE,8/17/16,"Refi, NO scan/fax backs (edocs)",13.73323543,sent_by_client
564516,completed,TN,2,51917,90,KODAK,8/15/16,"Refi, NO scan/fax backs (edocs)",6.777024864,sent_by_client
572372,canceled,TN,0,51917,70,Talbott,8/20/16,Refi | LOAN APPLICATION ONLY,16.69242722,sent
564516,completed,TN,2,51917,90,KODAK,8/15/16,"Refi, NO scan/fax backs (edocs)",6.777024864,sent_by_client
564845,completed,TN,2,58365,95,Monterey,8/20/16,Refinance,17.74664195,sent_by_client
564904,completed,TN,2,33036,95,Westmoreland,8/16/16,Refinance,16.43021093,sent_by_client
595599,canceled,AL,1,,100,Huntsville,8/29/16,Refinance,,
564904,completed,TN,2,33036,95,Westmoreland,8/16/16,Refinance,16.43021093,sent_by_client
562065,canceled,AL,3,55310,90,Mobile,8/12/16,Refinance,3.091845723,sent
564533,completed,AL,3,64953,115,Maylene,8/18/16,Refinance,35.49544816,sent
566454,completed,TN,2,39842,90,LaVergne,8/16/16,Refinance,2.756496594,sent
551188,canceled,AL,1,40966,100,Mobile,8/6/16,Refinance,4.544561999,sent_by_client
551804,canceled,AL,1,64953,100,Ashville,8/6/16,Refinance,19.91445654,sent_by_client
545117,did_not_sign,AL,2,55442,42.5,Wetumpka,8/1/16,Refinance,15.31234319,sent
566454,completed,TN,2,39842,90,LaVergne,8/16/16,Refinance,2.756496594,sent
541717,completed,AL,3,51720,95,Tuscaloosa,8/2/16,Refinance,2.904062553,sent
542367,completed,AL,3,50739,95,Jasper,8/2/16,Refinance,8.369874776,direct_links
570807,canceled,AL,3,51720,90,Tuscaloosa,8/26/16,Refinance,5.964827613,
561616,canceled,AL,1,12803,100,Huntsville,8/15/16,Refinance,29.7383195,sent_by_client
548279,completed,AL,2,62215,95,Huntsville,8/8/16,Refinance,14.7524692,direct_links
551433,completed,AL,0,68840,95,Huntsville,8/10/16,Refinance,8.556308563,sent
555665,completed,AL,3,65930,95,Alabaster,8/10/16,Refinance,16.67360521,sent
555954,completed,AL,0,65930,95,Birmingham,8/11/16,Refinance,11.31523524,direct_links
556037,completed,AL,3,64953,95,Bessemer,8/16/16,Refinance,26.68919343,sent
577330,canceled,AL,1,64953,100,Trussville,8/22/16,Refinance,2.278648007,sent_by_client
541167,completed,AL,2,62326,95,Anniston,8/9/16,Refinance,5.34285668,direct_links
567476,completed,AL,3,65930,95,Bessemer,8/25/16,Refinance,2.028802104,sent
568756,completed,AL,0,55310,95,Mobile,8/18/16,Refinance,5.510444566,sent
579908,canceled,AL,1,12968,100,Florence,8/23/16,Refinance,1.889225787,sent_by_client
568937,completed,AL,2,69573,95,Florence,8/16/16,Refinance,54.17748227,direct_links
571487,completed,AL,2,26149,95,Birmingham,8/19/16,Refinance,9.544233363,direct_links
549122,completed,AL,3,63528,95,Enterprise,8/10/16,Refinance,22.66631468,sent
553533,completed,AL,0,65102,95,Birmingham,8/8/16,Refinance,1.685630148,sent
555072,completed,AL,3,16319,95,Phenix City,8/11/16,Refinance,5.676464031,sent
561460,completed,AL,2,65102,95,Vestavia Hills,8/19/16,Refinance,8.607595382,direct_links
564179,completed,AL,0,70829,95,Bridgeport,8/16/16,Refinance,15.89091983,sent
564404,completed,AL,3,26246,95,Semmes,8/16/16,Refinance,5.68351575,sent
566595,completed,TN,3,32944,95,Clarksville,8/19/16,Refinance,12.84548336,sent
566654,completed,TN,2,67546,95,BROWNSVILLE,8/17/16,"Refi, NO scan/fax backs (edocs)",30.10971023,sent_by_client
566654,completed,TN,2,67546,95,BROWNSVILLE,8/17/16,"Refi, NO scan/fax backs (edocs)",30.10971023,sent_by_client
566669,completed,TN,1,52023,90,MANCHESTER,8/18/16,Refinance E-Docs/No Faxbacks,14.99936434,sent
582725,canceled,AL,2,,75,Winfield,8/26/16,Refinance,,
583103,completed,AL,3,70276,105,Huntsville,8/26/16,Refinance,5.757675829,sent
566669,completed,TN,1,52023,90,MANCHESTER,8/18/16,Refinance E-Docs/No Faxbacks,14.99936434,sent
566741,completed,TN,0,36487,95,NASHVILLE,8/18/16,Witness Closing - Refinance,3.827502729,sent
566741,completed,TN,0,36487,95,NASHVILLE,8/18/16,Witness Closing - Refinance,3.827502729,sent
566798,completed,TN,1,59209,95,GOODLETTSVILLE,8/18/16,Refi - Fax Back - package up to 200 pages,5.325775473,sent
566798,completed,TN,1,59209,95,GOODLETTSVILLE,8/18/16,Refi - Fax Back - package up to 200 pages,5.325775473,sent
567816,completed,TN,0,36487,90,Nashville,8/23/16,Refinance,4.643728795,sent
570771,completed,AL,3,26246,95,Semmes,8/22/16,Refinance,5.978182533,sent
568450,completed,TN,0,71051,90,Lebanon,8/16/16,Refi - Fax Back - maximum 200 pages,6.441676797,sent
568450,completed,TN,0,71051,90,Lebanon,8/16/16,Refi - Fax Back - maximum 200 pages,6.441676797,sent
568474,completed,TN,0,39842,95,Murfreesboro,8/16/16,Refi - Fax Back - maximum 200 pages,14.52454565,sent
568474,completed,TN,0,39842,95,Murfreesboro,8/16/16,Refi - Fax Back - maximum 200 pages,14.52454565,sent
569324,completed,TN,2,41391,95,Franklin,8/17/16,Refinance,2.820452473,sent_by_client
575080,canceled,TN,2,52766,85,Columbia,8/22/16,Refinance,18.73486253,
569324,completed,TN,2,41391,95,Franklin,8/17/16,Refinance,2.820452473,sent_by_client
569327,completed,TN,1,39842,90,MURFREESBORO,8/24/16,Refi - Fax Back - package up to 200 pages,5.851239537,sent
569712,completed,TN,2,65793,90,Maryville,8/18/16,Refinance,44.6066838,sent_by_client
569712,completed,TN,2,65793,90,Maryville,8/18/16,Refinance,44.6066838,sent_by_client
570040,completed,TN,2,43483,95,Knoxville,8/26/16,"Refi (E DOCS), No fax backs.",11.8617401,sent_by_client
570242,completed,TN,1,36487,95,Nashville,8/17/16,Refinance Signing w/ E-docs,4.611947037,sent
570242,completed,TN,1,36487,95,Nashville,8/17/16,Refinance Signing w/ E-docs,4.611947037,sent
575993,canceled,TN,0,65879,0,Nashville,8/23/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,22.10811464,
570585,completed,TN,0,36487,95,Nashville,8/18/16,Refinance 1,13.39811788,sent_by_client
570585,completed,TN,0,36487,95,Nashville,8/18/16,Refinance 1,13.39811788,sent_by_client
568961,completed,AL,3,64953,105,Springville,8/19/16,Refinance,10.93324998,sent
585622,completed,AL,3,68840,95,Huntsville,8/29/16,Refinance,8.922556377,sent
570596,completed,TN,0,65879,90,Lebanon,8/18/16,Refinance 1,16.12286785,sent_by_client
588247,completed,AL,3,70276,95,Madison,8/25/16,Refinance,18.66315853,sent
593455,completed,AL,0,65056,95,Phenix City,8/27/16,Refinance,8.898512172,sent
556037,completed,AL,3,64953,95,Bessemer,8/16/16,Refinance,26.68919343,sent
568756,completed,AL,0,55310,95,Mobile,8/18/16,Refinance,5.510444566,sent
570596,completed,TN,0,65879,90,Lebanon,8/18/16,Refinance 1,16.12286785,sent_by_client
570608,completed,TN,2,65677,95,Cottontown,8/22/16,Refinance,6.496916867,sent_by_client
568937,completed,AL,2,69573,95,Florence,8/16/16,Refinance,54.17748227,direct_links
564179,completed,AL,0,70829,95,Bridgeport,8/16/16,Refinance,15.89091983,sent
564404,completed,AL,3,26246,95,Semmes,8/16/16,Refinance,5.68351575,sent
570749,completed,TN,3,68145,95,Clarksville,8/23/16,Refinance,8.092105573,sent
582024,completed,AL,1,54642,95,Montgomery,8/26/16,Refinance Closing,5.878982131,sent
570794,completed,TN,3,70823,95,Clarksville,8/20/16,Refi - Fax Back - maximum 200 pages,8.31373427,sent
571405,completed,TN,2,71694,90,NASHVILLE,8/19/16,"Refi, NO scan/fax backs (edocs)",1.265078682,sent_by_client
571431,completed,TN,2,52023,90,Fayetteville,8/20/16,Refinance,39.8456278,sent_by_client
571691,completed,TN,2,48490,95,Collierville,8/22/16,"Refi, NO scan/fax backs (edocs)",18.07947943,sent
571874,completed,TN,2,50077,95,Elizabethton,8/20/16,Refinance,13.13949071,sent_by_client
572005,completed,TN,2,43483,95,KNOXVILLE,8/19/16,"Refi, NO scan/fax backs (edocs)",8.325480183,sent_by_client
572387,completed,TN,3,63620,90,Franklin,8/29/16,Refi - Fax Back - maximum 200 pages,17.41527805,sent
572745,completed,TN,2,54885,90,Maryville,8/19/16,Refinance,15.50990674,sent_by_client
573750,completed,TN,1,32986,95,CHATTANOOGA,8/19/16,"Buyer & Seller Purchase, With Scan/fax backs (edocs)",20.45088776,sent
577701,canceled,TN,0,62783,70,WHITE BLUFF,8/23/16,Refi,23.50377136,sent
574373,completed,TN,1,59209,95,Greenbrier,8/19/16,Refinance Closing,12.23973134,sent
574829,completed,TN,3,66657,95,New Tazewell,8/22/16,Refinance,26.57116093,sent
554370,completed,AL,0,38668,95,BIRMINGHAM,8/12/16,Witness Closing - Refinance,11.24366038,sent
575582,completed,TN,3,71694,90,Kingston Springs,8/23/16,Refinance,19.33851083,overnighted
575707,completed,TN,2,71694,90,Nashville,8/23/16,"Refi (E DOCS), No fax backs.",9.04884646,sent_by_client
576101,completed,TN,2,65793,95,Sweetwater,8/24/16,Refinance,20.42247194,sent_by_client
578948,canceled,TN,3,,95,Lynchburg,8/26/16,Refinance,,
576475,completed,TN,2,66415,95,Germantown,8/24/16,"Refi, NO scan/fax backs (edocs)",7.053719442,sent_by_client
576942,completed,TN,0,36487,95,FRANKLIN,8/26/16,Witness Closing - Refinance,22.42357901,sent
577035,completed,TN,2,71694,90,GOODLETTSVILLE,8/24/16,Refinance,10.10113496,sent_by_client
573146,completed,AL,0,26210,95,MOBILE,8/20/16,Witness Closing - REFINANCE-NO FAXBACKS,3.5123636,sent
588241,canceled,AL,3,38033,90,Enterprise,8/26/16,Refinance,1.434785789,
577904,completed,TN,0,72362,90,CLEVELAND,8/25/16,REFINANCE LOAN SIGNING,8.476513733,sent
581967,completed,AL,3,26246,100,FAIRHOPE,8/24/16,Refinance - No Faxbacks,24.71967339,sent
588616,completed,AL,3,51190,105,Hope Hull,8/26/16,Refinance,10.19322944,sent
578962,completed,TN,0,62783,95,Nashville,8/24/16,Refinance 1,6.784671701,sent_by_client
553270,completed,AL,2,53197,100,HUNTSVILLE,8/12/16,"Refi, NO scan/fax backs (edocs)",12.4379427,sent
579233,completed,TN,2,66654,95,Johnson City,8/23/16,"Refi, WITH scan/fax backs (edocs)",30.1095037,sent_by_client
579391,canceled,TN,0,65879,0,Nashville,8/24/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,22.10811464,
579248,completed,TN,2,48490,95,Germantown,8/23/16,"Refi, NO scan/fax backs (edocs)",16.9087406,sent_by_client
579768,completed,TN,3,43485,90,Knoxville,8/22/16,Single loan - Refi,12.96819919,sent
580117,completed,TN,0,70855,90,Oldfort,8/26/16,Refi with fax backs. ,25.91158312,sent_by_client
580248,completed,TN,2,32984,95,Nashville,8/22/16,"Refi, NO scan/fax backs (edocs)",10.9371403,sent_by_client
580610,canceled,TN,0,50684,0,Nashville,8/24/16,Refi - Email Out of State- NO FAX BACKS REQUIRED,5.755490188,sent
589345,canceled,AL,2,63528,75,Daleville,8/29/16,Refinance,16.90414737,
589549,canceled,AL,3,70665,90,Madison,8/29/16,Refinance,6.755200137,
580976,completed,TN,0,59612,95,SPRING HILL,8/29/16,Witness Closing - Refinance,4.48290014,sent
546115,completed,AL,1,51720,100,FAYETTE,8/4/16,Refinance E-Docs/No Faxbacks,34.45220026,sent
576421,completed,AL,1,38668,100,HOOVER,8/22/16,Refinance E-Docs/No Faxbacks,1.978491799,sent
582885,completed,AL,1,38668,100,BIRMINGHAM,8/26/16,Refinance E-Docs/No Faxbacks,2.905647701,sent
580708,canceled,TN,1,,70,Bolivar,8/22/16,Refinance Application Signing,,
581097,completed,TN,0,36487,95,Franklin,8/23/16,Refinance,19.52833437,sent
583744,completed,AL,1,26267,100,MONTGOMERY,8/26/16,Refinance E-Docs/No Faxbacks,4.682304409,sent
582110,completed,TN,1,70855,90,ATHENS,8/25/16,Purchase with mortgage,39.92165353,sent
582477,completed,AL,2,42560,100,TITUS,8/23/16,Refi - Fax Back - maximum 200 pages,22.51357683,sent
558531,completed,AL,0,38245,100,Montgomery,8/9/16,Refinance Application Signing ,14.86853111,sent_by_client
582574,completed,AL,1,38240,100,Mobile,8/26/16,CBC Refi w/ Edocs,18.15428384,sent_by_client
568916,completed,AL,2,12705,100,Prattville,8/17/16,Conventional/Forward Refi with edocs,14.14118117,direct_links
568916,completed,AL,2,12705,100,Prattville,8/17/16,Conventional/Forward Refi with edocs,14.14118117,direct_links
550678,completed,AL,3,55442,100,Prattville,8/9/16,Refinance - No Faxbacks,17.05406215,sent
573578,completed,AL,3,51720,100,Northport,8/19/16,Refinance - No Faxbacks,3.890410784,sent
581776,completed,AL,3,51720,100,Northport,8/23/16,Refinance - No Faxbacks,3.890410784,sent
566504,completed,AL,3,44125,100,Mobile,8/19/16,Refinance - No Faxbacks,11.79092461,direct_links
592549,completed,AL,3,51720,100,Northport,8/27/16,Refinance - No Faxbacks,3.890410784,sent
556573,completed,AL,3,52763,100,Newton,8/8/16,Refinance - No Faxbacks,14.47807402,direct_links
582794,completed,TN,0,70353,90,Portland,8/26/16,Purchase with mortgage,16.79005381,sent
594418,completed,AL,3,16319,100,Fort Mitchell,8/27/16,Refinance - No Faxbacks,16.55665338,
572072,did_not_sign,AL,2,63528,75,Enterprise,8/19/16,Refinance,21.10610515,direct_links
581673,canceled,TN,0,,0,Nashville,8/23/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,,
585841,completed,AL,3,12803,100,Huntsville,8/24/16,Refi - Fax Back - maximum 200 pages,28.71418391,sent
581675,canceled,TN,0,,0,Nashville,8/23/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,,
572621,completed,AL,1,53197,100,Meridianville,8/19/16,Refi,9.888027514,emailed_to_notary
590195,completed,AL,2,51190,100,MONTGOMERY,8/26/16,Refi,6.44428705,
573783,canceled,AL,2,65102,75,Birmingham,8/26/16,Refinance,9.409538326,
550838,completed,AL,2,45117,100,GULF SHORES,8/5/16,refi ,2.376837261,
570535,completed,AL,2,42374,100,ONEONTA,8/17/16,refi ,14.25764039,emailed_to_notary
572124,completed,AL,2,26210,100,FAIRHOPE,8/26/16,refi ,17.26128092,
577176,completed,AL,2,26269,100,PHENIX CITY,8/23/16,refi ,3.439264385,emailed_to_notary
570535,completed,AL,2,42374,100,ONEONTA,8/17/16,refi ,14.25764039,emailed_to_notary
581677,canceled,TN,0,,0,Nashville,8/23/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,,
535764,completed,AL,3,26223,100,Valley Head,8/1/16,Refi - Edocs,30.74055915,direct_links
568881,completed,AL,1,55310,115,Mobile,8/17/16,Refinance,9.979333685,sent_by_client
540418,completed,AL,3,45117,100,Lillian,8/4/16,Refi - Edocs,15.72756752,direct_links
544304,completed,AL,3,38240,100,Atmore,8/3/16,Refi - Edocs,34.20411731,direct_links
547621,completed,AL,3,16319,100,Fort Mitchell,8/10/16,Refi - Edocs,11.34827178,sent
583175,completed,TN,1,59209,95,Hendersonville,8/27/16,Investment Refi - Fax Back - package up to 200 pages,4.008134021,sent
568970,completed,AL,1,67456,100,Auburn,8/19/16,Refi -No Fax Back -avg 200 pages,15.82397077,sent
583592,completed,TN,1,41391,95,BRENTWOOD,8/25/16,Refinance E-Docs/No Faxbacks,5.208825099,sent
585154,completed,AL,1,41206,100,Madison,8/26/16,Refi -No Fax Back -avg 200 pages,13.19502731,sent
588933,completed,AL,1,42560,100,Deatsville,8/26/16,Refi -No Fax Back -avg 200 pages,24.94759933,sent
583770,completed,TN,2,64101,95,Hixson,8/25/16,"Refi, NO scan/fax backs (edocs)",10.48792352,sent_by_client
561107,completed,AL,1,38437,100,Munford,8/12/16,REFI w/ Edocs,32.93333464,sent_by_client
563462,completed,AL,1,64953,100,Trussville,8/12/16,REFI w/ Edocs,6.804023977,sent_by_client
585026,completed,TN,1,67546,90,ARLINGTON,8/26/16,Refinance E-Docs/No Faxbacks,10.14986184,
585074,completed,TN,3,68145,90,Clarksville,8/26/16,Refinance,9.280146697,sent
557344,completed,AL,1,39105,100,Oneonta,8/11/16,REFI w/edocs,12.88141036,sent_by_client
585127,completed,TN,2,48490,95,memphis,8/25/16,Refinance,11.17985067,sent_by_client
599436,completed,AL,1,38033,100,Opp,8/31/16,REFI w/edocs,22.99679723,sent_by_client
585131,completed,TN,2,32925,95,Columbia,8/24/16,Refinance,4.526355812,sent_by_client
594919,completed,AL,1,26237,100,Lynn,8/29/16,REFI w/edocs,13.9608421,sent_by_client
585242,completed,TN,0,59612,95,COLUMBIA,8/26/16,Refi,4.245736692,sent
587292,completed,TN,3,66657,90,Strawberry Plains,8/30/16,Refinance,8.669729465,sent
582763,canceled,TN,2,71015,90,COLLIERVILLE,8/24/16,"Refi, NO scan/fax backs (edocs)",12.97397364,
587454,completed,TN,3,71015,90,MEMPHIS,8/26/16,Refinance,11.24889624,sent
576371,completed,AL,2,26281,100,Enterprise,8/19/16,Refinance,25.42196685,sent
540488,completed,AL,1,65874,100,Steele,8/1/16,Refinance,21.1407491,sent_by_client
559328,completed,AL,1,12803,100,Arab,8/12/16,Refinance,3.162962077,sent_by_client
567607,completed,AL,1,62215,100,Harvest,8/18/16,Refinance,2.916740679,sent_by_client
578688,completed,AL,3,26269,100,Lanett,8/25/16,Refinance,22.62737958,sent
547027,completed,AL,1,65704,100,Birmingham,8/5/16,Refinance,22.19348634,sent_by_client
575231,completed,AL,1,62392,100,Northport,8/20/16,Refinance,8.814032859,emailed_to_notary
588466,completed,TN,1,50684,95,White House,8/26/16,Seller only Purchase w/FAX/SCAN BACKS,21.22017484,direct_links
588811,completed,TN,1,52023,95,SHELBYVILLE,8/26/16,Seller only Purchase w/FAX/SCAN BACKS,27.74117083,sent
588815,completed,TN,3,45305,95,Franklin,8/26/16,Seller only Purchase w/FAX/SCAN BACKS,16.86653116,sent
589035,completed,TN,2,72545,90,NASHVILLE,8/26/16,"Refi, NO scan/fax backs (edocs)",7.160239844,sent_by_client
590599,completed,TN,2,49060,90,KNOXVILLE,8/26/16,"Refi, NO scan/fax backs (edocs)",8.153907667,sent_by_client
590710,completed,TN,1,66415,95,GERMANTOWN,8/26/16,Refinance E-Docs/No Faxbacks,3.904502117,sent
590956,completed,TN,2,33025,95,CLARKRANGE,8/26/16,"Refi, NO scan/fax backs (edocs)",8.393957222,sent_by_client
590975,completed,TN,1,72140,95,NASHVILLE,8/26/16,REFINANCE/NO FAXBACKS,17.25807167,sent
576976,completed,AL,1,12803,100,Athens,8/23/16,Refinance,36.33143675,sent_by_client
591023,completed,TN,2,32976,90,Maryville,8/29/16,seller only Purchase w/FAX/SCAN BACKS,5.630112592,sent_by_client
591528,completed,TN,3,52023,90,Tullahoma,8/26/16,Refinance,10.69835768,direct_links
591892,completed,TN,2,36487,95, Nashville,8/29/16,"Refi, NO scan/fax backs (edocs)",1.891699855,sent_by_client
558007,completed,AL,1,65874,100,Ashville,8/12/16,Refinance,10.65442928,sent_by_client
525855,canceled,AL,1,26300,100,Prattville,8/15/16,Refinance,18.22848542,
592021,completed,TN,2,43483,95,Knoxville,8/29/16,"Refi, WITH scan/fax backs (edocs)",9.870581299,sent_by_client
564533,completed,AL,3,64953,115,Maylene,8/18/16,Refinance,35.49544816,sent
592038,completed,TN,2,71015,95,CORDOVA,8/26/16,"Refi, NO scan/fax backs (edocs)",6.24897917,sent_by_client
592296,completed,TN,3,49060,90,Knoxville,8/26/16,Refinance,2.623678,sent
561616,canceled,AL,1,12803,100,Huntsville,8/15/16,Refinance,29.7383195,sent_by_client
592920,completed,TN,2,36487,90,Brentwood,8/30/16,"Refi, NO scan/fax backs (edocs)",15.93813541,sent_by_client
593191,completed,TN,1,41391,95,NOLENSVILLE,8/29/16,Refinance E-Docs/No Faxbacks,7.284436145,sent
593830,completed,TN,3,72362,95,Chattanooga,8/26/16,Purchase with mortgage,9.877145328,direct_links
585363,did_not_sign,TN,1,47687,60,Covington,8/26/16,Refinance - No Faxbacks,31.75979506,sent
566828,completed,AL,1,26300,100,Montgomery,8/16/16,Refinance,7.796497047,sent_by_client
568881,completed,AL,1,55310,115,Mobile,8/17/16,Refinance,9.979333685,sent_by_client
594832,completed,TN,2,63620,95,Spring Hill,8/31/16,"Refi, NO scan/fax backs (edocs)",23.66636296,sent_by_client
595667,completed,TN,1,65879,90,FRANKLIN,8/30/16,Refinance E-Docs/No Faxbacks,14.85084681,sent
586907,did_not_sign,TN,3,50684,175,Nashville,8/26/16,Refinance,12.85228785,sent
599076,completed,TN,2,52940,90,Spring Hill,8/31/16,"Refi, (E DOCS) NO scan/fax backs (edocs)",22.37358636,sent
545945,completed,TN,0,39879,100,Cleveland,8/8/16,Purchase with mortgage,17.95082762,sent_by_client
569701,completed,AL,1,62392,100,Tuscaloosa,8/17/16,Refinance,3.566709212,sent_by_client
545952,completed,TN,1,48490,100,Millington,8/16/16,Refinance,27.20213664,sent_by_client
545952,completed,TN,1,48490,100,Millington,8/16/16,Refinance,27.20213664,sent_by_client
587977,canceled,TN,0,59209,0,Nashville,8/25/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,11.87157945,
548096,completed,TN,3,32922,95,Lakeland,8/5/16,Refi -No Fax Back -avg 200 pages,11.13289412,sent_by_client
548233,completed,TN,1,50077,95,MOUNT CARMEL,8/4/16,Refinance E-Docs/No Faxbacks,31.54887507,
550005,completed,TN,1,32958,100,Lawrenceburg,8/6/16,Refinance,15.26671814,sent_by_client
588743,canceled,TN,1,,90,Nolensville,8/26/16,REFI w/edocs,,
550532,completed,TN,1,32984,100,Franklin,8/8/16,Refi - Fax Back - maximum 200 pages,11.73982647,emailed_to_notary
588525,completed,AL,1,62392,100,Buhl,8/27/16,Refinance,16.54494849,
577698,completed,AL,3,41206,100,Cullman,8/26/16,Refinance,41.85927616,sent
550538,completed,TN,1,41391,100,Franklin,8/11/16,Refinance ,3.704890334,sent_by_client
550608,completed,TN,1,63475,95,Camden,8/16/16,Refinance,2.249486327,sent_by_client
550608,completed,TN,1,63475,95,Camden,8/16/16,Refinance,2.249486327,sent_by_client
550843,completed,TN,1,66654,100,Newport,8/6/16,Refinance,18.85990717,sent_by_client
586673,completed,AL,1,38240,100,Mobile,8/27/16,Refinance,20.71327698,direct_links
574428,canceled,AL,1,72190,90,Wilsonville,8/25/16,Refinance Closing,19.39260938,sent
567607,completed,AL,1,62215,100,Harvest,8/18/16,Refinance,2.916740679,sent_by_client
589278,canceled,TN,0,70353,0,Nashville,8/26/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,41.23378428,
566828,completed,AL,1,26300,100,Montgomery,8/16/16,Refinance,7.796497047,sent_by_client
569701,completed,AL,1,62392,100,Tuscaloosa,8/17/16,Refinance,3.566709212,sent_by_client
551507,completed,TN,1,32930,100,Clarksville,8/6/16,REFI w/edocs,2.364766975,sent_by_client
546171,canceled,AL,1,,100,BIRMINGHAM,8/2/16,Refinance E-Docs/No Faxbacks,,
590417,canceled,TN,1,,125,KNOXVILLE,8/26/16,Refi - Fax Back - package up to 200 pages,20.6192138,
576407,canceled,AL,1,,95,HOOVER,8/22/16,Refinance E-Docs/No Faxbacks,,
576416,canceled,AL,1,,95,HOOVER,8/22/16,Refinance E-Docs/No Faxbacks,,
582563,canceled,AL,1,60124,85,DORA,8/25/16,Refinance E-Docs/No Faxbacks,20.62927798,
553668,completed,TN,0,44886,100,Dickson,8/11/16,Refinance Signing w/ E-docs,30.1840914,sent_by_client
590700,canceled,TN,0,71015,0,Millington,8/26/16,Refi- Email Docs - PARTIAL FAX BACKS REQUIRED,9.165014519,
573690,completed,AL,1,41206,100,Toney,8/23/16,Refinance ,16.91214344,sent_by_client
582458,completed,AL,1,16319,100,Opelika,8/24/16,Refinance ,26.2406827,sent_by_client
556269,completed,TN,3,43485,95,Riceville,8/16/16,PURCHASE WITH FAX BACKS,49.25267629,sent
556269,completed,TN,3,43485,95,Riceville,8/16/16,PURCHASE WITH FAX BACKS,49.25267629,sent
590803,canceled,TN,2,39053,110,MICHIE,8/26/16,"Refi, NO scan/fax backs (edocs)",19.6119091,
556359,completed,TN,2,70823,100,ASHLAND CITY ,8/13/16,Refinance,19.71562998,sent
556481,completed,TN,2,55339,100,JONESBOROUGH ,8/17/16,Refinance,7.687952849,sent_by_client
556481,completed,TN,2,55339,100,JONESBOROUGH ,8/17/16,Refinance,7.687952849,sent_by_client
557166,completed,TN,3,65851,95,Corryton,8/12/16,Refi- Docs overnight to borrower,14.79587222,direct_links
557866,completed,TN,2,72362,95,SIGNAL MTN ,8/12/16,"Refinance (Investment Prop, requires faxes)",13.09865231,sent_by_client
558100,completed,TN,1,32958,100,Lawrenceburg,8/17/16,Refinance,17.24537875,sent_by_client
579963,canceled,AL,1,38245,100,PRATTVILLE,8/23/16,Refinance E-Docs/No Faxbacks,28.19117111,sent
586375,canceled,AL,1,67456,150,ROANOKE,8/25/16,Refinance E-Docs/No Faxbacks,44.52299968,sent
579156,canceled,AL,1,16319,95,PHENIX CITY,8/24/16,Refinance E-Docs/No Faxbacks,4.82047111,sent
579456,canceled,AL,1,49046,95,FAIRHOPE,8/26/16,Refinance E-Docs/No Faxbacks,2.068860627,sent
588559,canceled,AL,1,39399,95,MILLBROOK,8/26/16,Refinance E-Docs/No Faxbacks,27.23164835,sent
558100,completed,TN,1,32958,100,Lawrenceburg,8/17/16,Refinance,17.24537875,sent_by_client
